id_tableau,titre_tableau,source,categorie,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
3.20,Développement des frontières (en km),IGEBU,Frontière lacustre,157,157,157,157,157,157,157,157,157,157,157,157,157
3.20,Développement des frontières (en km),IGEBU,Frontière tanzanienne,445,445,445,445,445,445,445,445,445,445,445,445,445
3.20,Développement des frontières (en km),IGEBU,Frontière rwandaise,280,280,280,280,280,280,280,280,280,280,280,280,280
3.20,Développement des frontières (en km),IGEBU,Frontière congolaise,220,220,220,220,220,220,220,220,220,220,220,220,220
